01811	     93.5470	     46.9599	    140.5069	      0.0071	      0.0218	      0.0449	      0.0926	     -0.0593	     -0.0396
01812	     93.5470	     46.9599	    140.5069	      0.0023	      0.0038	      0.0242	      0.1168	      0.0118	     -0.0363
01910	     93.5470	    109.7700	    203.3170	     -0.0230	      0.0416	      0.0355	      0.0087	     -0.0238	      0.0403
01911	     93.5470	    109.7700	    203.3170	     -0.0217	      0.0381	      0.0476	      0.0122	     -0.0600	      0.0097
01912	     93.5470	    109.7700	    203.3170	     -0.0139	      0.0287	      0.0246	      0.0379	     -0.0329	      0.0123
011011	     93.5470	    119.3423	    195.6716	     -0.0068	      0.0465	      0.0301	      0.0760	     -0.0419	      0.0412
011012	     93.5470	    119.3423	    195.6716	     -0.0093	      0.0354	      0.0148	      0.0972	     -0.0062	      0.0499
011112	     93.5470	    123.1650	    216.7119	     -0.0099	      0.0322	      0.0182	      0.0907	     -0.0470	      0.0121
0234	    129.4740	    147.3753	     47.5504	     -0.0783	     -0.0212	     -0.0003	      0.0429	      0.1645	      0.0244
0235	    129.4740	    147.3753	     47.5504	     -0.0296	      0.0136	     -0.0125	      0.0534	      0.0784	      0.0311
0236	    129.4740	    147.3753	     47.5504	     -0.0494	     -0.0017	     -0.0102	      0.0342	      0.0565	      0.0047
0237	    129.4740	    147.3753	     47.5504	     -0.0540	     -0.0236	     -0.0122	      0.0766	      0.1254	     -0.0298
0238	    129.4740	    147.3753	     47.5504	     -0.0731	     -0.0400	     -0.0048	      0.0727	      0.2006	     -0.0294
0239	    129.4740	    147.3753	     47.5504	     -0.0707	      0.0194	      0.0139	     -0.0625	     -0.0135	      0.0800
02310	    129.4740	    147.3753	     47.5504	     -0.0394	      0.0182	      0.0032	      0.0106	      0.0572	      0.0847
02311	    129.4740	    147.3753	     47.5504	     -0.0587	      0.0240	      0.0097	     -0.0401	     -0.0253	      0.0826
02312	    129.4740	    147.3753	     47.5504	     -0.0277	      0.0242	      0.0085	      0.0174	      0.0292	      0.0749
0245	    129.4740	    130.8103	     41.7387	     -0.0145	     -0.0018	     -0.0152	      0.0918	      0.1423	      0.0345
0246	    129.4740	    130.8103	     41.7387	     -0.0570	     -0.0127	     -0.0028	      0.0367	      0.0671	      0.0003
0247	    129.4740	    130.8103	     41.7387	     -0.0525	     -0.0288	     -0.0111	      0.0881	      0.1397	     -0.0268
0248	    129.4740	    130.8103	     41.7387	     -0.0659	     -0.0361	     -0.0059	      0.0735	      0.1928	     -0.0272
0249	    129.4740	    130.8103	     41.7387	     -0.0776	      0.0118	      0.0259	     -0.0511	      0.0012	      0.0876
02410	    129.4740	    130.8103	     41.7387	     -0.0380	      0.0058	      0.0096	      0.0248	      0.0849	      0.0941
02411	    129.4740	    130.8103	     41.7387	     -0.0657	      0.0130	      0.0225	     -0.0297	     -0.0051	      0.0911
02412	    129.4740	    130.8103	     41.7387	     -0.0301	      0.0100	      0.0154	      0.0284	      0.0515	      0.0896
0256	    129.4740	     95.1630	     42.2049	     -0.0403	      0.0327	      0.0057	      0.0080	     -0.0461	      0.0042
0257	    129.4740	     95.1630	     42.2049	     -0.0539	      0.0311	      0.0102	     -0.0294	     -0.0898	     -0.0366
0258	    129.4740	     95.1630	     42.2049	     -0.0375	      0.0128	      0.0023	      0.0216	     -0.0053	     -0.0421
0259	    129.4740	     95.1630	     42.2049	     -0.0684	      0.0577	      0.0096	     -0.0502	     -0.1492	      0.0362
02510	    129.4740	     95.1630	     42.2049	     -0.0188	      0.0391	      0.0028	      0.0413	     -0.0231	      0.0691
02511	    129.4740	     95.1630	     42.2049	     -0.0494	      0.0544	      0.0100	     -0.0215	     -0.1240	      0.0521
02512	    129.4740	     95.1630	     42.2049	     -0.0205	      0.0383	      0.0041	      0.0405	     -0.0429	      0.0533
0267	    129.4740	     65.7004	     90.0661	      0.0146	      0.0529	      0.0522	      0.0686	     -0.1061	      0.0067
0268	    129.4740	     65.7004	     90.0661	     -0.0354	      0.0128	      0.0193	      0.0407	     -0.0208	     -0.0376
0269	    129.4740	     65.7004	     90.0661	     -0.0286	      0.0470	      0.0410	      0.0180	     -0.0926	      0.0081
02610	    129.4740	     65.7004	     90.0661	      0.0090	      0.0449	      0.0219	      0.1036	     -0.0300	      0.0492
02611	    129.4740	     65.7004	     90.0661	     -0.0159	      0.0482	      0.0377	      0.0438	     -0.0812	      0.0208
02612	    129.4740	     65.7004	     90.0661	     -0.0117	      0.0333	      0.0150	      0.0760	     -0.0209	      0.0271
0278	    129.4740	     24.4279	    120.4611	      0.2330	      0.0581	      0.1176	      0.4222	      0.0579	      0.0740
0279	    129.4740	     24.4279	    120.4611	     -0.0109	      0.0428	      0.0453	      0.0375	     -0.0978	     -0.0220
02710	    129.4740	     24.4279	    120.4611	      0.0543	      0.0208	      0.0435	      0.2008	      0.0578	      0.0132
02711	    129.4740	     24.4279	    120.4611	      0.0048	      0.0395	      0.0455	      0.0740	     -0.0669	     -0.0134
02712	    129.4740	     24.4279	    120.4611	      0.0005	      0.0141	      0.0268	      0.1141	      0.0318	     -0.0105
0289	    129.4740	     11.0329	    140.5069	     -0.0023	      0.0342	      0.0474	      0.0615	     -0.0848	     -0.0338
02810	    129.4740	     11.0329	    140.5069	      0.0592	      0.0018	      0.0541	      0.2150	      0.1285	      0.0112
02811	    129.4740	     11.0329	    140.5069	      0.0116	      0.0288	      0.0490	      0.0963	     -0.0440	     -0.0252
02812	    129.4740	     11.0329	    140.5069	      0.0027	     -0.0013	      0.0376	      0.1319	      0.0900	     -0.0120
02910	    129.4740	     73.8430	    203.3170	     -0.0307	      0.0416	      0.0331	      0.0166	     -0.0241	      0.0572
02911	    129.4740	     73.8430	    203.3170	     -0.0387	      0.0466	      0.0352	      0.0076	     -0.0848	      0.0362
02912	    129.4740	     73.8430	    203.3170	     -0.0211	      0.0332	      0.0237	      0.0310	     -0.0291	      0.0374
021011	    129.4740	     70.3622	    195.6716	     -0.0158	      0.0446	      0.0330	      0.0568	     -0.0273	      0.0558
021012	    129.4740	     70.3622	    195.6716	     -0.0122	      0.0225	      0.0300	      0.0836	      0.0590	      0.0641
021112	    129.4740	     87.2380	    216.7119	     -0.0186	      0.0369	      0.0202	      0.0549	     -0.0354	      0.0425
0345	     47.5504	     20.2322	     41.7387	      0.0079	     -0.1148	     -0.0449	      0.2253	      0.1551	     -0.4258
0346	     47.5504	     20.2322	     41.7387	     -0.0382	     -0.0401	     -0.0711	      0.2783	      0.0675	     -0.0794
0347	     47.5504	     20.2322	     41.7387	     -0.0546	     -0.0520	     -0.0280	      0.1412	      0.1422	     -0.1103
0348	     47.5504	     20.2322	     41.7387	     -0.0672	     -0.0451	     -0.0068	      0.0668	      0.1612	     -0.0762
0349	     47.5504	     20.2322	     41.7387	     -0.1329	      0.0270	      0.0749	     -0.2266	      0.2136	      0.2414
03410	     47.5504	     20.2322	     41.7387	     -0.1242	      0.0321	      0.0575	     -0.1651	      0.1979	      0.2575
03411	     47.5504	     20.2322	     41.7387	     -0.1531	      0.0484	      0.1002	     -0.3182	      0.2223	      0.3341
03412	     47.5504	     20.2322	     41.7387	     -0.1356	      0.1132	      0.0352	     -0.0867	      0.1850	      0.5869
0356	     47.5504	     52.2123	     42.2049	     -0.0095	      0.0032	     -0.0718	      0.2949	      0.0383	     -0.0155
0357	     47.5504	     52.2123	     42.2049	     -0.0151	     -0.0204	     -0.0305	      0.1446	      0.0986	     -0.0921
0358	     47.5504	     52.2123	     42.2049	     -0.0220	     -0.0169	     -0.0117	      0.0651	      0.0925	     -0.0843
0359	     47.5504	     52.2123	     42.2049	     -0.0469	      0.0289	      0.0221	     -0.1008	      0.0056	      0.0572
03510	     47.5504	     52.2123	     42.2049	     -0.0360	      0.0463	     -0.0131	      0.0400	     -0.0036	      0.1315
03511	     47.5504	     52.2123	     42.2049	     -0.0467	      0.0406	      0.0112	     -0.0609	     -0.0285	      0.0915
03512	     47.5504	     52.2123	     42.2049	     -0.0484	      0.0662	     -0.0059	      0.0034	     -0.0161	      0.2003
0367	     47.5504	     81.6749	     90.0661	     -0.0580	     -0.0402	     -0.0282	      0.0926	      0.0669	     -0.1015
0368	     47.5504	     81.6749	     90.0661	     -0.0624	     -0.0338	     -0.0121	      0.0327	      0.0600	     -0.0857
0369	     47.5504	     81.6749	     90.0661	     -0.0410	      0.0145	      0.0252	     -0.0863	      0.0011	      0.0179
03610	     47.5504	     81.6749	     90.0661	     -0.0142	      0.0244	     -0.0119	      0.0557	      0.0083	      0.0513
03611	     47.5504	     81.6749	     90.0661	     -0.0332	      0.0178	      0.0179	     -0.0516	     -0.0141	      0.0226
03612	     47.5504	     81.6749	     90.0661	     -0.0159	      0.0207	      0.0026	      0.0258	     -0.0035	      0.0276
0378	     47.5504	    122.9474	    120.4611	     -0.0612	     -0.0424	     -0.0132	      0.0715	      0.1157	     -0.0905
0379	     47.5504	    122.9474	    120.4611	     -0.0289	      0.0098	      0.0111	     -0.0425	     -0.0470	     -0.0208
03710	     47.5504	    122.9474	    120.4611	      0.0005	      0.0091	     -0.0079	      0.0600	      0.0313	     -0.0041
03711	     47.5504	    122.9474	    120.4611	     -0.0203	      0.0095	      0.0062	     -0.0119	     -0.0442	     -0.0224
03712	     47.5504	    122.9474	    120.4611	     -0.0035	      0.0055	      0.0041	      0.0396	      0.0002	     -0.0350
0389	     47.5504	    138.9530	    140.5069	     -0.0265	      0.0048	      0.0089	     -0.0279	     -0.0429	     -0.0329
03810	     47.5504	    138.9530	    140.5069	     -0.0025	     -0.0006	      0.0010	      0.0446	      0.0699	     -0.0150
03811	     47.5504	    138.9530	    140.5069	     -0.0184	      0.0040	      0.0057	     -0.0033	     -0.0385	     -0.0356
03812	     47.5504	    138.9530	    140.5069	     -0.0017	     -0.0003	      0.0088	      0.0371	      0.0221	     -0.0465
03910	     47.5504	    189.1451	    203.3170	     -0.1517	      0.0218	      0.0908	     -0.2595	      0.2913	      0.2853
03911	     47.5504	    189.1451	    203.3170	     -0.1408	      0.0303	      0.0887	     -0.2633	      0.2246	      0.2789
03912	     47.5504	    189.1451	    203.3170	     -0.0455	      0.0241	      0.0427	     -0.1021	      0.1157	      0.1253
031011	     47.5504	    217.7375	    195.6716	     -0.1554	      0.0389	      0.0837	     -0.2576	      0.2199	      0.3192
031012	     47.5504	    217.7375	    195.6716	     -0.0594	      0.0467	      0.0155	     -0.0161	      0.0593	      0.2060
031112	     47.5504	    203.1616	    216.7119	     -0.0520	      0.0430	      0.0163	     -0.0464	      0.0138	      0.1595
0456	     41.7387	     35.6473	     42.2049	      0.0280	     -0.0061	     -0.1069	      0.4756	      0.0795	      0.0333
0457	     41.7387	     35.6473	     42.2049	      0.0018	     -0.0328	     -0.0408	      0.2054	      0.1582	     -0.0781
0458	     41.7387	     35.6473	     42.2049	     -0.0140	     -0.0263	     -0.0132	      0.0873	      0.1370	     -0.0710
0459	     41.7387	     35.6473	     42.2049	     -0.0418	      0.0160	      0.0323	     -0.1041	      0.0327	      0.0497
04510	     41.7387	     35.6473	     42.2049	     -0.0169	      0.0194	     -0.0026	      0.0483	      0.0517	      0.0921
04511	     41.7387	     35.6473	     42.2049	     -0.0373	      0.0209	      0.0245	     -0.0664	      0.0013	      0.0636
04512	     41.7387	     35.6473	     42.2049	     -0.0242	      0.0232	      0.0100	      0.0039	      0.0330	      0.0923
0467	     41.7387	     65.1099	     90.0661	     -0.0644	     -0.0453	     -0.0191	      0.0873	      0.0646	     -0.1104
0468	     41.7387	     65.1099	     90.0661	     -0.0712	     -0.0385	     -0.0040	      0.0319	      0.0562	     -0.0941
0469	     41.7387	     65.1099	     90.0661	     -0.0457	      0.0032	      0.0337	     -0.0779	      0.0065	      0.0231
04610	     41.7387	     65.1099	     90.0661	     -0.0102	      0.0054	     -0.0069	      0.0767	      0.0304	      0.0571
04611	     41.7387	     65.1099	     90.0661	     -0.0377	      0.0027	      0.0275	     -0.0462	     -0.0053	      0.0235
04612	     41.7387	     65.1099	     90.0661	     -0.0157	      0.0015	      0.0086	      0.0412	      0.0077	      0.0265
0478	     41.7387	    106.3825	    120.4611	     -0.0642	     -0.0441	     -0.0096	      0.0731	      0.1143	     -0.0921
0479	     41.7387	    106.3825	    120.4611	     -0.0360	     -0.0037	      0.0222	     -0.0289	     -0.0307	     -0.0075
04710	     41.7387	    106.3825	    120.4611	      0.0035	     -0.0097	     -0.0042	      0.0834	      0.0631	      0.0103
04711	     41.7387	    106.3825	    120.4611	     -0.0270	     -0.0064	      0.0167	      0.0011	     -0.0265	     -0.0116
04712	     41.7387	    106.3825	    120.4611	     -0.0062	     -0.0113	      0.0099	      0.0533	      0.0171	     -0.0210
0489	     41.7387	    122.3880	    140.5069	     -0.0354	     -0.0074	      0.0194	     -0.0140	     -0.0232	     -0.0127
04810	     41.7387	    122.3880	    140.5069	     -0.0019	     -0.0151	      0.0038	      0.0587	      0.0979	      0.0054
04811	     41.7387	    122.3880	    140.5069	     -0.0270	     -0.0099	      0.0154	      0.0097	     -0.0189	     -0.0164
04812	     41.7387	    122.3880	    140.5069	     -0.0063	     -0.0140	      0.0135	      0.0466	      0.0373	     -0.0225
04910	     41.7387	    172.5801	    203.3170	     -0.1429	      0.0348	      0.0733	     -0.2229	      0.2143	      0.2624
04911	     41.7387	    172.5801	    203.3170	     -0.1358	      0.0381	      0.0744	     -0.2221	      0.1590	      0.2563
04912	     41.7387	    172.5801	    203.3170	     -0.0490	      0.0173	      0.0468	     -0.1027	      0.1290	      0.1455
041011	     41.7387	    201.1726	    195.6716	     -0.1538	      0.0508	      0.0739	     -0.2263	      0.1705	      0.3132
041012	     41.7387	    201.1726	    195.6716	     -0.0613	      0.0355	      0.0249	     -0.0136	      0.0905	      0.2188
041112	     41.7387	    186.5966	    216.7119	     -0.0562	      0.0305	      0.0312	     -0.0520	      0.0603	      0.1794
0567	     42.2049	     47.8612	     90.0661	     -0.0479	      0.0063	      0.0022	      0.0119	     -0.0445	     -0.0976
0568	     42.2049	     47.8612	     90.0661	     -0.0512	      0.0045	      0.0040	      0.0018	     -0.0483	     -0.1075
0569	     42.2049	     47.8612	     90.0661	     -0.0352	      0.0354	      0.0214	     -0.0252	     -0.0948	     -0.0098
05610	     42.2049	     47.8612	     90.0661	      0.0113	      0.0356	     -0.0133	      0.1664	     -0.0587	      0.0566
05611	     42.2049	     47.8612	     90.0661	     -0.0217	      0.0354	      0.0125	      0.0335	     -0.0969	      0.0030
05612	     42.2049	     47.8612	     90.0661	     -0.0085	      0.0283	     -0.0043	      0.1154	     -0.0737	      0.0019
0578	     42.2049	     78.2562	    120.4611	     -0.0657	      0.0125	      0.0114	     -0.0476	     -0.1236	     -0.1375
0579	     42.2049	     78.2562	    120.4611	     -0.0245	      0.0288	      0.0212	     -0.0138	     -0.1269	     -0.0487
05710	     42.2049	     78.2562	    120.4611	      0.0273	      0.0086	      0.0019	      0.1260	      0.0106	     -0.0076
05711	     42.2049	     78.2562	    120.4611	     -0.0097	      0.0230	      0.0181	      0.0228	     -0.1004	     -0.0424
05712	     42.2049	     78.2562	    120.4611	      0.0042	      0.0082	      0.0074	      0.0831	     -0.0388	     -0.0562
0589	     42.2049	     98.3020	    140.5069	     -0.0168	      0.0244	      0.0197	      0.0093	     -0.1473	     -0.0698
05810	     42.2049	     98.3020	    140.5069	      0.0270	      0.0016	      0.0086	      0.0985	      0.0352	     -0.0210
05811	     42.2049	     98.3020	    140.5069	     -0.0033	      0.0175	      0.0179	      0.0365	     -0.1081	     -0.0618
05812	     42.2049	     98.3020	    140.5069	      0.0064	      0.0041	      0.0109	      0.0711	     -0.0326	     -0.0674
05910	     42.2049	    161.1121	    203.3170	     -0.0851	      0.0759	     -0.0000	     -0.0616	     -0.0960	      0.1342
05911	     42.2049	    161.1121	    203.3170	     -0.0679	      0.0679	     -0.0037	      0.0024	     -0.1809	      0.0679
05912	     42.2049	    161.1121	    203.3170	     -0.0191	      0.0397	     -0.0022	      0.0640	     -0.1368	      0.0099
051011	     42.2049	    165.5253	    195.6716	     -0.0906	      0.1009	     -0.0202	      0.0125	     -0.1709	      0.1945
051012	     42.2049	    165.5253	    195.6716	     -0.0573	      0.0973	     -0.0333	      0.1240	     -0.1835	      0.2043
051112	     42.2049	    174.5070	    216.7119	     -0.0279	      0.0592	     -0.0243	      0.1462	     -0.1978	      0.0522
0678	     90.0661	     41.2725	    120.4611	     -0.0783	     -0.0157	      0.0010	     -0.0046	     -0.0167	     -0.1225
0679	     90.0661	     41.2725	    120.4611	     -0.0072	      0.0338	      0.0468	      0.0351	     -0.1013	     -0.0446
06710	     90.0661	     41.2725	    120.4611	      0.0317	      0.0298	      0.0182	      0.1535	     -0.0249	      0.0066
06711	     90.0661	     41.2725	    120.4611	      0.0020	      0.0316	      0.0404	      0.0648	     -0.0834	     -0.0343
06712	     90.0661	     41.2725	    120.4611	      0.0014	      0.0143	      0.0147	      0.1117	     -0.0280	     -0.0379
0689	     90.0661	     57.2781	    140.5069	     -0.0022	      0.0278	      0.0447	      0.0557	     -0.1056	     -0.0580
06810	     90.0661	     57.2781	    140.5069	      0.0274	      0.0192	      0.0222	      0.1251	     -0.0082	     -0.0079
06811	     90.0661	     57.2781	    140.5069	      0.0051	      0.0240	      0.0394	      0.0773	     -0.0822	     -0.0481
06812	     90.0661	     57.2781	    140.5069	      0.0021	      0.0083	      0.0184	      0.0967	     -0.0196	     -0.0456
06910	     90.0661	    113.2509	    203.3170	     -0.0163	      0.0446	      0.0314	      0.0237	     -0.0457	      0.0269
06911	     90.0661	    113.2509	    203.3170	     -0.0151	      0.0395	      0.0426	      0.0288	     -0.0838	     -0.0071
06912	     90.0661	    113.2509	    203.3170	     -0.0101	      0.0308	      0.0186	      0.0520	     -0.0619	     -0.0052
061011	     90.0661	    136.0626	    195.6716	     -0.0023	      0.0516	      0.0209	      0.1001	     -0.0744	      0.0345
061012	     90.0661	    136.0626	    195.6716	     -0.0083	      0.0432	      0.0058	      0.1128	     -0.0440	      0.0456
061112	     90.0661	    126.6458	    216.7119	     -0.0073	      0.0360	      0.0089	      0.1166	     -0.0848	     -0.0011
0789	    120.4611	     20.0458	    140.5069	      0.0200	      0.0307	      0.0531	      0.0755	     -0.1092	     -0.0847
07810	    120.4611	     20.0458	    140.5069	      0.0730	      0.0074	      0.0476	      0.2260	      0.0701	     -0.0286
07811	    120.4611	     20.0458	    140.5069	      0.0288	      0.0241	      0.0505	      0.1069	     -0.0679	     -0.0741
07812	    120.4611	     20.0458	    140.5069	      0.0123	     -0.0009	      0.0289	      0.1292	      0.0274	     -0.0687
07910	    120.4611	     82.8559	    203.3170	      0.0241	      0.0305	      0.0437	      0.0873	     -0.0336	     -0.0345
07911	    120.4611	     82.8559	    203.3170	      0.0176	      0.0299	      0.0523	      0.0715	     -0.0842	     -0.0652
07912	    120.4611	     82.8559	    203.3170	      0.0049	      0.0210	      0.0232	      0.0587	     -0.0565	     -0.0544
071011	    120.4611	     94.7901	    195.6716	      0.0355	      0.0297	      0.0406	      0.1343	     -0.0270	     -0.0348
071012	    120.4611	     94.7901	    195.6716	      0.0121	      0.0146	      0.0237	      0.1166	      0.0224	     -0.0196
071112	    120.4611	     96.2508	    216.7119	      0.0092	      0.0178	      0.0224	      0.0980	     -0.0457	     -0.0555
08910	    140.5069	     62.8101	    203.3170	      0.0386	      0.0218	      0.0509	      0.1085	     -0.0122	     -0.0543
08911	    140.5069	     62.8101	    203.3170	      0.0309	      0.0274	      0.0528	      0.0937	     -0.0949	     -0.0909
08912	    140.5069	     62.8101	    203.3170	      0.0098	      0.0165	      0.0248	      0.0628	     -0.0548	     -0.0707
081011	    140.5069	     78.7846	    195.6716	      0.0465	      0.0207	      0.0491	      0.1429	     -0.0026	     -0.0542
081012	    140.5069	     78.7846	    195.6716	      0.0157	     -0.0000	      0.0362	      0.1169	      0.0774	     -0.0263
081112	    140.5069	     76.2050	    216.7119	      0.0131	      0.0123	      0.0262	      0.0938	     -0.0364	     -0.0690
091011	    203.3170	     28.5924	    195.6716	     -0.1551	      0.0572	      0.0502	     -0.2104	      0.1082	      0.2870
091012	    203.3170	     28.5924	    195.6716	     -0.0245	     -0.0005	      0.0779	     -0.0544	      0.2163	      0.0891
091112	    203.3170	     14.0165	    216.7119	     -0.0047	      0.0603	     -0.0304	      0.1357	     -0.2744	     -0.0520
0101112	    195.6716	     21.0403	    216.7119	     -0.0430	      0.0846	     -0.0282	      0.1091	     -0.1898	      0.1243
1234	     48.9801	    147.3753	     98.3952	     -0.0418	     -0.0115	     -0.0053	      0.0051	      0.0557	      0.0358
1235	     48.9801	    147.3753	     98.3952	     -0.0101	      0.0208	     -0.0147	      0.0227	      0.0600	      0.0414
1236	     48.9801	    147.3753	     98.3952	      0.0222	      0.0394	     -0.0269	      0.0048	      0.0296	      0.0620
1237	     48.9801	    147.3753	     98.3952	      0.0226	      0.0278	     -0.0292	      0.0256	      0.0408	      0.0241
1238	     48.9801	    147.3753	     98.3952	     -0.0341	     -0.0126	     -0.0149	      0.0120	      0.0652	     -0.0075
1239	     48.9801	    147.3753	     98.3952	     -0.0357	      0.0106	      0.0045	     -0.1079	     -0.0478	      0.0642
12310	     48.9801	    147.3753	     98.3952	     -0.0042	      0.0239	     -0.0158	     -0.0252	      0.0125	      0.0587
12311	     48.9801	    147.3753	     98.3952	     -0.0278	      0.0158	      0.0023	     -0.0974	     -0.0535	      0.0679
12312	     48.9801	    147.3753	     98.3952	     -0.0146	      0.0229	     -0.0021	     -0.0652	     -0.0254	      0.0673
1245	     48.9801	    130.8103	     81.8303	      0.0355	      0.0075	     -0.0111	      0.0544	      0.0667	      0.0968
