   458317.706386	0.000000
4403414.672257	0.000000
23.278502	0.000000
0.021859	0.000000
0.055081	0.000000
3.173994	0.000000

458317.683285	0.000000
4403414.623555	0.000000
23.341310	0.000000
0.019270	0.000000
0.059806	0.000000
3.174293	0.000000

458317.634527	0.000000
4403414.291056	0.000000
23.657601	0.000000
0.007834	0.000000
0.083486	0.000000
3.168516	0.000000

458317.470705	0.000000
4403415.081816	0.000000
23.297358	0.000000
0.015289	0.000000
0.053472	0.000000
3.202951	0.000000

458317.557960	0.000000
4403414.870503	0.000000
23.325592	0.000000
0.016629	0.000000
0.056971	0.000000
3.190314	0.000000

458317.614968	0.000000
4403414.898216	0.000000
23.237171	0.000000
0.020852	0.000000
0.050481	0.000000
3.186992	0.000000

458317.708375	0.000000
4403414.697543	0.000000
23.258468	0.000000
0.022549	0.000000
0.053492	0.000000
3.174553	0.000000

458317.706618	0.000000
4403414.626793	0.000000
23.310309	0.000000
0.020846	0.000000
0.057629	0.000000
3.172719	0.000000

458317.690626	0.000000
4403414.611870	0.000000
23.340634	0.000000
0.019474	0.000000
0.059842	0.000000
3.173446	0.000000

458317.299386	0.000000
4403414.428960	0.000000
23.995428	0.000000
-0.010932	0.000000
0.105608	0.000000
3.195268	0.000000

458317.980472	0.000000
4403415.368246	0.000000
22.545086	0.000000
0.052268	0.000000
-0.004685	0.000000
3.172711	0.000000

458318.045261	0.000000
4403414.872209	0.000000
22.753855	0.000000
0.047479	0.000000
0.016236	0.000000
3.154491	0.000000

458317.422200	0.000000
4403414.710842	0.000000
23.609648	0.000000
0.004316	0.000000
0.077930	0.000000
3.195260	0.000000

458317.691907	0.000000
4403414.688344	0.000000
23.295413	0.000000
0.015431	0.000000
0.054510	0.000000
3.174890	0.000000

458317.647172	0.000000
4403414.524051	0.000000
23.299806	0.000000
0.015104	0.000000
0.055423	0.000000
3.173985	0.000000

458317.701443	0.000000
4403414.722873	0.000000
23.294445	0.000000
0.015531	0.000000
0.054321	0.000000
3.175076	0.000000

458317.688863	0.000000
4403414.653823	0.000000
23.290424	0.000000
0.017548	0.000000
0.054865	0.000000
3.174427	0.000000

458317.700207	0.000000
4403414.676178	0.000000
23.285031	0.000000
0.019390	0.000000
0.054874	0.000000
3.174325	0.000000

458317.713823	0.000000
4403414.766713	0.000000
23.293002	0.000000
0.015747	0.000000
0.054087	0.000000
3.175301	0.000000

458317.654397	0.000000
4403414.535163	0.000000
23.295611	0.000000
0.016559	0.000000
0.055468	0.000000
3.173868	0.000000

458317.664436	0.000000
4403414.588285	0.000000
23.298224	0.000000
0.015167	0.000000
0.055061	0.000000
3.174347	0.000000

458317.653131	0.000000
4403414.618507	0.000000
23.315594	0.000000
0.008522	0.000000
0.054397	0.000000
3.175352	0.000000

458317.669671	0.000000
4403414.622943	0.000000
23.301187	0.000000
0.013797	0.000000
0.054762	0.000000
3.174718	0.000000

458317.638634	0.000000
4403414.604176	0.000000
23.325940	0.000000
0.004849	0.000000
0.054209	0.000000
3.175729	0.000000

458317.651682	0.000000
4403414.658497	0.000000
23.326153	0.000000
0.004317	0.000000
0.053863	0.000000
3.176112	0.000000

458317.501698	0.000000
4403414.359559	0.000000
23.321054	0.000000
0.014107	0.000000
0.057610	0.000000
3.180577	0.000000

458317.707008	0.000000
4403414.714576	0.000000
23.293690	0.000000
0.015557	0.000000
0.054288	0.000000
3.174429	0.000000

458317.684763	0.000000
4403414.662927	0.000000
23.307900	0.000000
0.016390	0.000000
0.055963	0.000000
3.174881	0.000000

458317.693762	0.000000
4403414.675019	0.000000
23.310008	0.000000
0.016741	0.000000
0.056195	0.000000
3.174546	0.000000

458317.700692	0.000000
4403414.704514	0.000000
23.293591	0.000000
0.015432	0.000000
0.054286	0.000000
3.174638	0.000000

458317.794453	0.000000
4403414.860224	0.000000
23.290464	0.000000
0.016870	0.000000
0.053759	0.000000
3.171616	0.000000

458317.731702	0.000000
4403414.662219	0.000000
23.376897	0.000000
0.023264	0.000000
0.063861	0.000000
3.172033	0.000000

458317.576581	0.000000
4403414.548702	0.000000
23.256112	0.000000
0.009875	0.000000
0.050160	0.000000
3.179408	0.000000

458317.635554	0.000000
4403414.600081	0.000000
23.293753	0.000000
0.014246	0.000000
0.054396	0.000000
3.176761	0.000000

458317.531321	0.000000
4403414.484776	0.000000
23.249611	0.000000
0.008476	0.000000
0.049490	0.000000
3.180993	0.000000

458317.603558	0.000000
4403414.657312	0.000000
23.198188	0.000000
0.005269	0.000000
0.043402	0.000000
3.179706	0.000000

458317.753133	0.000000
4403414.646275	0.000000
23.285464	0.000000
0.015832	0.000000
0.053867	0.000000
3.169108	0.000000

458317.728651	0.000000
4403414.597244	0.000000
23.321025	0.000000
0.014983	0.000000
0.056819	0.000000
3.169675	0.000000

458317.727974	0.000000
4403414.580421	0.000000
23.346396	0.000000
0.014448	0.000000
0.058853	0.000000
3.169265	0.000000

458317.670010	0.000000
4403414.553345	0.000000
23.291700	0.000000
0.015363	0.000000
0.054690	0.000000
3.173026	0.000000

458317.649157	0.000000
4403414.531851	0.000000
23.290779	0.000000
0.015298	0.000000
0.054696	0.000000
3.174047	0.000000

458317.577049	0.000000
4403414.450717	0.000000
23.299554	0.000000
0.014830	0.000000
0.055657	0.000000
3.177354	0.000000

458315.734049	0.000000
4403413.263114	0.000000
22.521220	0.000000
0.017128	0.000000
0.005593	0.000000
3.271053	0.000000

458317.939308	0.000000
4403414.919575	0.000000
23.182055	0.000000
0.018926	0.000000
0.044548	0.000000
3.161835	0.000000

458318.865647	0.000000
4403415.956409	0.000000
23.348922	0.000000
0.018809	0.000000
0.053889	0.000000
3.110106	0.000000

458318.927603	0.000000
4403414.936677	0.000000
25.014861	0.000000
-0.026007	0.000000
0.192783	0.000000
3.076652	0.000000

458316.878259	0.000000
4403416.431884	0.000000
23.652426	0.000000
0.004023	0.000000
0.079350	0.000000
3.295844	0.000000

458317.623402	0.000000
4403414.839915	0.000000
23.297010	0.000000
0.015422	0.000000
0.054176	0.000000
3.184250	0.000000

458317.703846	0.000000
4403414.719076	0.000000
23.293111	0.000000
0.015575	0.000000
0.054231	0.000000
3.174793	0.000000

458317.720220	0.000000
4403414.694383	0.000000
23.289079	0.000000
0.015709	0.000000
0.054000	0.000000
3.172889	0.000000

458317.726514	0.000000
4403414.687046	0.000000
23.297630	0.000000
0.015432	0.000000
0.054661	0.000000
3.172193	0.000000

458317.844769	0.000000
4403415.082313	0.000000
25.407965	0.000000
-0.055525	0.000000
0.216323	0.000000
3.166661	0.000000

458317.697822	0.000000
4403414.708186	0.000000
23.196450	0.000000
0.018716	0.000000
0.047023	0.000000
3.175172	0.000000

458317.732437	0.000000
4403414.630826	0.000000
23.046533	0.000000
0.023658	0.000000
0.036149	0.000000
3.170778	0.000000

458317.806476	0.000000
4403414.679737	0.000000
23.752977	0.000000
0.000467	0.000000
0.088811	0.000000
3.164643	0.000000

458317.698781	0.000000
4403414.646255	0.000000
23.340081	0.000000
0.014011	0.000000
0.058001	0.000000
3.173160	0.000000

458317.692543	0.000000
4403414.646268	0.000000
23.278367	0.000000
0.018339	0.000000
0.054109	0.000000
3.174013	0.000000

458317.699914	0.000000
4403414.637454	0.000000
23.295478	0.000000
0.017075	0.000000
0.055193	0.000000
3.173107	0.000000

458317.699519	0.000000
4403414.639916	0.000000
23.307417	0.000000
0.016256	0.000000
0.055944	0.000000
3.173131	0.000000

458317.696233	0.000000
4403414.676833	0.000000
23.491097	0.000000
0.003635	0.000000
0.067547	0.000000
3.173257	0.000000

458317.736007	0.000000
4403414.603192	0.000000
23.424867	0.000000
0.007718	0.000000
0.063340	0.000000
3.168634	0.000000

-35137021642923307000000.000000	397022731267135960000000000000.000000
-1615453815881378000000.000000	-1.#IND00
2101321919594648600000.000000	98461766149802877000000000000.000000
1995314.711925	-1.#IND00
324344.728134	-1.#IND00
-1242625.057072	251701866.462266

458317.704753	0.000000
4403414.665129	0.000000
23.499557	0.000000
0.002947	0.000000
0.068075	0.000000
3.172233	0.000000

458317.704114	0.000000
4403414.681724	0.000000
23.262172	0.000000
0.021742	0.000000
0.053627	0.000000
3.174386	0.000000

458317.708526	0.000000
4403414.649253	0.000000
23.299827	0.000000
0.018262	0.000000
0.055871	0.000000
3.172881	0.000000

458317.705709	0.000000
4403414.647276	0.000000
23.313238	0.000000
0.016861	0.000000
0.056589	0.000000
3.172917	0.000000

458317.676108	0.000000
4403414.650389	0.000000
23.417421	0.000000
0.005697	0.000000
0.062015	0.000000
3.174250	0.000000

458317.706780	0.000000
4403414.600546	0.000000
23.389511	0.000000
0.009501	0.000000
0.060936	0.000000
3.170951	0.000000

458317.633939	0.000000
4403414.656310	0.000000
23.573961	0.000000
-0.011015	0.000000
0.070161	0.000000
3.176143	0.000000

458317.664999	0.000000
4403414.664516	0.000000
23.434961	0.000000
0.003599	0.000000
0.062830	0.000000
3.175283	0.000000

458317.679942	0.000000
4403414.600709	0.000000
23.290824	0.000000
0.015679	0.000000
0.054530	0.000000
3.173530	0.000000

458317.682561	0.000000
4403414.618404	0.000000
23.294808	0.000000
0.014926	0.000000
0.054569	0.000000
3.173720	0.000000

458317.678912	0.000000
4403414.641390	0.000000
23.328058	0.000000
0.008271	0.000000
0.055265	0.000000
3.173968	0.000000

458317.684486	0.000000
4403414.635099	0.000000
23.300751	0.000000
0.013773	0.000000
0.054656	0.000000
3.173899	0.000000

458317.673740	0.000000
4403414.643914	0.000000
23.351164	0.000000
0.003611	0.000000
0.055787	0.000000
3.173994	0.000000

458317.676920	0.000000
4403414.656979	0.000000
23.349190	0.000000
0.004041	0.000000
0.055706	0.000000
3.174134	0.000000

458317.687091	0.000000
4403414.630716	0.000000
23.282856	0.000000
0.013773	0.000000
0.053156	0.000000
3.173564	0.000000

458317.675950	0.000000
4403414.631574	0.000000
23.268184	0.000000
0.009970	0.000000
0.050762	0.000000
3.174040	0.000000

458317.700712	0.000000
4403414.657528	0.000000
23.285032	0.000000
0.014473	0.000000
0.053439	0.000000
3.173294	0.000000

458317.667128	0.000000
4403414.617715	0.000000
23.264829	0.000000
0.009030	0.000000
0.050254	0.000000
3.174254	0.000000

458317.668456	0.000000
4403414.651667	0.000000
23.247488	0.000000
0.004672	0.000000
0.047318	0.000000
3.174591	0.000000

458317.678628	0.000000
4403414.631601	0.000000
23.250064	0.000000
0.010499	0.000000
0.049389	0.000000
3.173867	0.000000

458317.708056	0.000000
4403414.662014	0.000000
23.287477	0.000000
0.014336	0.000000
0.053578	0.000000
3.172836	0.000000

458317.665388	0.000000
4403414.611968	0.000000
23.247053	0.000000
0.010136	0.000000
0.049118	0.000000
3.174326	0.000000

458317.673231	0.000000
4403414.648171	0.000000
23.194082	0.000000
0.004945	0.000000
0.042892	0.000000
3.174092	0.000000

458318.349966	0.000000
4403415.234168	0.000000
23.269581	0.000000
0.013294	0.000000
0.048582	0.000000
3.136117	0.000000

458317.724450	0.000000
4403414.669469	0.000000
23.247665	0.000000
0.010777	0.000000
0.049062	0.000000
3.171363	0.000000

458317.683052	0.000000
4403414.668523	0.000000
23.511330	0.000000
0.003012	0.000000
0.069103	0.000000
3.174004	0.000000

458318.057773	0.000000
4403414.999341	0.000000
23.219923	0.000000
0.016734	0.000000
0.046650	0.000000
3.154278	0.000000

458317.879465	0.000000
4403414.651822	0.000000
23.539919	0.000000
0.001574	0.000000
0.070989	0.000000
3.158298	0.000000

458317.686775	0.000000
4403414.655691	0.000000
23.347248	0.000000
0.003996	0.000000
0.055521	0.000000
3.173337	0.000000

458317.679786	0.000000
4403414.722828	0.000000
23.372221	0.000000
0.016745	0.000000
0.052467	0.000000
3.174284	0.000000

458317.586328	0.000000
4403414.661587	0.000000
23.327740	0.000000
0.015119	0.000000
0.053919	0.000000
3.172277	0.000000

458317.622458	0.000000
4403414.639319	0.000000
23.273070	0.000000
0.018878	0.000000
0.055403	0.000000
3.172472	0.000000

458317.656223	0.000000
4403414.631783	0.000000
23.242902	0.000000
0.021482	0.000000
0.056197	0.000000
3.172825	0.000000

458317.804711	0.000000
4403414.635060	0.000000
23.168282	0.000000
0.030443	0.000000
0.058042	0.000000
3.174835	0.000000

458317.746691	0.000000
4403414.814919	0.000000
23.481585	0.000000
0.014505	0.000000
0.049239	0.000000
3.176346	0.000000

458317.501840	0.000000
4403414.580843	0.000000
23.249268	0.000000
0.015324	0.000000
0.056331	0.000000
